"price","size_sqft","lot_sqft","bedrooms","bathrooms","year_built","year_renovated","renovated","condition","location_quality","dist_center_km","crime_rate","school_rating","has_pool","garage_cars","waterfront"
3638400,1084,2703,1,2,1968,NA,"No","Poor","Low",34.52,67.8,6,"No",2,"No"
103685800,3795,6821,6,5,2021,NA,"No","Good","Premium",4.23,24.6,9,"Yes",3,"No"
61255000,2689,7134,5,3.5,2003,2015,"Yes","Excellent","High",8.78,35.7,7,"No",1,"No"
12397000,2081,5436,4,3.5,2021,NA,"No","Good","High",5,37.9,8,"No",0,"No"
7461900,2062,5348,3,3.5,1978,2008,"Yes","Excellent","Medium",18.68,48.9,7,"No",2,"No"
3061500,1775,5969,2,2,2013,NA,"No","Good","Medium",21.64,59.8,6,"No",1,"No"
1584700,1834,6052,2,1,1961,NA,"No","Poor","Medium",18.85,42.2,7,"No",2,"No"
24451400,3218,9324,4,3,2013,NA,"No","Good","High",5.97,13.5,8,"No",1,"No"
28262700,3058,7092,6,4,1990,NA,"No","Good","High",4.22,45,9,"Yes",2,"No"
5517700,1488,2039,2,2,1977,1986,"Yes","Good","Medium",20.74,56.3,5,"No",1,"No"
29733400,2960,6864,5,2.5,2003,NA,"No","Fair","High",8.98,34.9,9,"Yes",4,"No"
6184000,2180,4140,3,1.5,1989,2004,"Yes","Good","Medium",11.14,57.8,6,"No",1,"No"
8464200,1862,5322,3,3,1981,2009,"Yes","Excellent","Medium",13.41,45.6,6,"No",1,"No"
3920300,715,2017,3,3,1964,NA,"No","Fair","Low",16.04,82.7,6,"No",1,"No"
3594400,1265,2118,3,2,1936,NA,"No","Poor","Low",16.39,74.9,5,"No",2,"No"
7666500,972,3181,1,2,1960,NA,"No","Poor","Low",26.11,61.2,8,"No",2,"No"
27003100,3014,9308,6,4,2019,2024,"Yes","Excellent","High",7.29,18.5,7,"Yes",2,"No"
50846100,2900,8801,5,3,1989,1996,"Yes","Excellent","High",9.92,42.7,5,"No",1,"No"
18210500,1350,3656,2,2.5,1982,NA,"No","Fair","Low",28.48,68.8,4,"Yes",4,"No"
8002000,675,2000,3,2.5,1983,NA,"No","Fair","Low",21.61,72.3,5,"No",1,"No"
3819800,851,2000,2,2,1989,NA,"No","Fair","Low",17.57,73.2,5,"No",1,"No"
697376900,3170,11526,6,5.5,2014,NA,"No","Good","Premium",5.29,17.8,9,"Yes",3,"No"
24627400,3066,6719,5,4,1992,NA,"No","Fair","High",9.24,38.2,8,"No",3,"No"
2696300,1260,2295,4,4,1997,NA,"No","Fair","Medium",15.74,60.1,5,"No",0,"No"
12906200,1280,4499,3,3.5,1988,2008,"Yes","Excellent","Medium",18.22,55.2,7,"No",1,"No"
13195700,2351,9757,5,4,2012,2024,"Yes","Good","Medium",23.19,73.3,6,"No",1,"No"
3660300,2270,2000,5,4.5,1973,NA,"No","Poor","Medium",16.24,43,6,"No",1,"No"
4573200,1918,5278,2,2.5,1989,NA,"No","Good","Medium",20.07,48.6,8,"No",2,"No"
7192000,1898,3571,3,2.5,1996,NA,"No","Good","Medium",13.88,48.6,6,"No",2,"No"
2266300,1368,2691,2,2.5,1964,NA,"No","Fair","Medium",18.49,62,7,"No",1,"No"
19071300,1361,3152,3,2,2000,2024,"Yes","Excellent","Low",28.89,49.3,5,"No",0,"No"
2767800,1927,4708,2,1,1981,1999,"Yes","Excellent","Medium",13.56,52.2,7,"No",0,"No"
3198900,1487,2704,2,1.5,2006,NA,"No","Good","Medium",22.77,67.6,6,"No",1,"No"
6245500,600,2000,3,2.5,1968,NA,"No","Fair","Low",23.2,63.2,4,"No",2,"No"
16799900,1442,4564,4,3,1988,2000,"Yes","Good","Low",36.36,68.4,8,"No",0,"No"
7914500,1996,4547,3,2.5,1975,1980,"Yes","Good","Medium",18.19,57.7,5,"Yes",2,"No"
3300500,2404,5682,4,2.5,1970,NA,"No","Poor","Medium",24.74,32,7,"No",1,"No"
5928400,1555,3029,3,2.5,2012,NA,"No","Good","Medium",17.1,64.8,6,"No",2,"No"
2681000,1847,6165,2,4,1970,NA,"No","Fair","Medium",8,54.3,8,"No",0,"No"
76644500,3158,7896,4,4,2019,2024,"Yes","Good","High",10.25,26.7,8,"No",3,"No"
5397200,1316,3414,3,4,1938,NA,"No","Poor","Low",28.46,71.4,3,"No",0,"No"
1415651700,3489,12419,6,5,2016,2022,"Yes","Excellent","Premium",2.77,27.2,10,"Yes",3,"No"
13581200,2221,7288,5,3.5,2006,2024,"Yes","Good","Medium",20.93,51.7,8,"No",0,"No"
5054100,2125,8618,3,2.5,1999,2024,"Yes","Excellent","Medium",8.88,59.7,8,"No",1,"No"
38069400,1772,3909,3,2.5,1999,2005,"Yes","Good","High",3.91,35.2,7,"No",2,"Yes"
27273200,1443,2728,4,3.5,1966,1984,"Yes","Good","Low",18.56,85.4,5,"No",1,"No"
3008500,1808,3966,3,2,1968,NA,"No","Fair","Medium",24.9,44.7,7,"No",1,"No"
11056400,2196,2889,5,4,1984,NA,"No","Fair","Medium",24.87,43.5,7,"No",2,"No"
3951000,1931,4644,2,2.5,1966,NA,"No","Fair","Medium",13.04,40.2,7,"No",2,"No"
89737500,1374,2826,4,3,2015,2024,"Yes","Good","Premium",5.54,14.2,10,"Yes",2,"No"
221746700,2724,7007,4,4,2006,2013,"Yes","Excellent","Premium",5.74,7.7,10,"No",2,"No"
7608200,1461,3137,2,3,1998,NA,"No","Fair","Medium",16.41,58,8,"Yes",3,"No"
14089200,2674,5379,5,4.5,1988,NA,"No","Fair","High",9.42,13.4,7,"No",2,"No"
115125500,3075,7713,6,5.5,2010,NA,"No","Fair","High",11.93,21.7,8,"Yes",3,"No"
10215400,1384,5417,2,2,1981,NA,"No","Good","Low",28.11,79.7,3,"No",2,"No"
9465600,2543,3718,4,3.5,1971,NA,"No","Poor","Medium",8.53,50,8,"Yes",3,"No"
2346800,1726,4226,2,1.5,1970,NA,"No","Fair","Medium",24.26,36.5,8,"No",0,"No"
6084400,927,2000,2,2.5,1940,NA,"No","Poor","Low",29.14,100,4,"No",1,"No"
4446400,2105,3750,3,2.5,1985,NA,"No","Fair","High",6,29.5,8,"No",0,"No"
9867200,2019,5344,3,3.5,2008,2024,"Yes","Excellent","High",10.78,17.7,8,"No",0,"No"
3055300,1327,2864,2,2,2006,NA,"No","Good","Medium",18.42,44.4,4,"No",1,"No"
43396600,2786,6630,4,3.5,2022,2024,"Yes","Good","High",10.25,28.7,8,"No",2,"No"
7141900,1795,6080,2,2,1986,NA,"No","Fair","Medium",21.54,25.1,7,"No",2,"No"
7330100,1521,3320,4,2.5,1947,NA,"No","Fair","Low",21.34,70.6,5,"No",2,"No"
76678700,4592,10809,4,4.5,2010,NA,"No","Good","Premium",2.51,18.8,10,"Yes",2,"No"
4238900,693,2522,3,3.5,2012,NA,"No","Fair","Medium",23.81,58.5,9,"No",0,"No"
3082100,1738,3955,2,1,1998,NA,"No","Good","Medium",20.71,65.8,7,"No",0,"No"
6830300,1666,2994,3,1.5,1989,NA,"No","Fair","High",11.03,28.8,9,"No",1,"No"
17415500,2169,4109,3,3.5,1989,NA,"No","Fair","High",5.24,34.7,9,"Yes",3,"No"
16697900,1105,2806,1,1,1995,2005,"Yes","Excellent","Low",35.48,48.4,5,"No",1,"No"
149062200,4395,13502,6,4,2005,NA,"No","Fair","Premium",5.18,18.9,10,"Yes",3,"Yes"
4143900,1443,2000,2,2,1954,NA,"No","Fair","Low",33,53.3,4,"No",0,"No"
25502700,3506,6375,4,3.5,1998,NA,"No","Fair","High",5.23,2.8,9,"Yes",2,"No"
12228300,2073,7237,3,3,1999,2007,"Yes","Good","Medium",23.7,50.9,6,"No",1,"No"
6983000,600,2000,1,2,1943,NA,"No","Fair","Low",36.87,62.8,4,"No",2,"No"
13602000,2099,4599,5,2.5,1990,2007,"Yes","Good","Medium",13.57,48.4,5,"No",2,"No"
11669500,1570,4944,3,3,2016,2024,"Yes","Excellent","High",10.81,38.9,9,"No",0,"No"
2916900,1167,2349,1,1,1943,NA,"No","Poor","Low",16.39,55.3,6,"No",1,"No"
10258900,1822,2907,2,2.5,1963,NA,"No","Fair","Low",23.53,85.7,6,"No",2,"No"
6268000,2005,6274,4,2,1995,2013,"Yes","Good","Medium",10.14,48.8,6,"No",0,"No"
11320400,2812,11485,3,3,2002,NA,"No","Fair","High",4.38,33.9,10,"Yes",2,"No"
5490700,1665,3943,4,2.5,1987,NA,"No","Fair","Medium",22.75,55.5,7,"No",2,"No"
5685900,858,2000,1,1,1999,2010,"Yes","Excellent","Low",17.64,90.8,4,"No",0,"No"
3678400,1747,4600,3,3,1970,NA,"No","Fair","Medium",17.71,30.8,5,"No",2,"No"
3757100,948,2000,3,2.5,1940,NA,"No","Poor","Low",35.2,94,7,"No",0,"No"
9223100,1206,2451,4,4,1947,NA,"No","Fair","Low",37.81,47.1,6,"No",0,"No"
17863200,1431,2913,3,3,1979,1990,"Yes","Good","Low",17.42,47.6,5,"No",2,"No"
7389500,888,2380,2,2,1977,NA,"No","Poor","Low",30.98,73.6,7,"Yes",2,"No"
3584400,1577,2000,4,3,1969,NA,"No","Fair","Medium",10.08,58.2,8,"No",2,"No"
4633900,899,3030,2,2,1945,NA,"No","Fair","Low",33.56,67.5,3,"No",2,"No"
6459900,1826,3209,3,3.5,2002,NA,"No","Fair","Medium",9.8,20.4,6,"No",2,"No"
1785200,624,2000,1,2.5,1985,NA,"No","Fair","Medium",10.26,69.5,7,"No",1,"No"
4134900,1164,2832,2,2.5,1955,NA,"No","Poor","Low",39.21,72.6,3,"No",1,"No"
7868900,2164,4165,3,2.5,1982,NA,"No","Good","Medium",17.94,66.3,5,"Yes",3,"No"
30788700,1797,6205,4,3,1994,2020,"Yes","Excellent","Low",16.3,73.8,3,"No",2,"No"
8263500,1549,5568,3,3.5,1959,NA,"No","Poor","Low",21.53,76.4,7,"No",1,"No"
22180500,1928,5041,3,4,1984,NA,"No","Good","High",11.75,31.1,10,"Yes",3,"No"
7932000,2659,10124,3,3,1991,NA,"No","Fair","High",5.93,39.8,8,"No",3,"No"
4912400,2646,4526,4,4.5,1960,NA,"No","Poor","Medium",12.99,57.1,5,"No",3,"No"
12050800,2338,5506,4,3,1990,1997,"Yes","Good","Medium",13.32,47.6,7,"Yes",3,"No"
6265200,1679,3567,4,3.5,1967,NA,"No","Fair","Medium",11.04,51.8,8,"No",0,"No"
9830100,2295,3529,4,3.5,1958,NA,"No","Poor","Low",16.74,73.8,8,"No",1,"No"
5504900,1356,4189,2,2,2015,NA,"No","Fair","Medium",14.47,50.4,9,"No",2,"No"
7935500,1460,5686,2,1.5,2012,2024,"Yes","Good","Medium",22.1,50,9,"No",1,"No"
5560100,1606,2624,3,2.5,1986,NA,"No","Good","Medium",15.39,26.9,7,"No",1,"No"
12664600,1965,5184,3,2.5,2003,2008,"Yes","Good","High",5.58,25.4,6,"No",1,"No"
4040600,1031,3579,1,1.5,1952,NA,"No","Fair","Low",20.96,63.3,4,"No",1,"No"
4055300,1347,4100,2,1,1943,NA,"No","Poor","Low",19.18,53.1,3,"No",2,"No"
73583900,2936,6340,4,3.5,2000,NA,"No","Fair","Premium",5.46,13.9,10,"Yes",3,"Yes"
3451200,762,2642,3,2.5,1974,NA,"No","Poor","Low",15.55,64.3,3,"No",0,"No"
44223400,2819,7814,3,3,2010,2019,"Yes","Good","High",9.9,34.1,7,"Yes",4,"No"
7945800,1367,2000,4,3,2012,2024,"Yes","Good","Medium",21.52,35.1,6,"No",2,"No"
5974100,1393,2355,3,2.5,2005,NA,"No","Fair","Medium",16.6,75,3,"Yes",3,"No"
7982200,824,2019,3,3,1977,NA,"No","Fair","Low",38.69,73.2,4,"No",2,"No"
8676000,2118,6102,3,3,1980,NA,"No","Fair","High",3.83,15,9,"Yes",2,"No"
2680700,957,3294,1,1,1971,1987,"Yes","Good","Medium",23.7,48.2,6,"No",0,"No"
4779900,2728,4927,4,3.5,2007,NA,"No","Good","Medium",17.5,41.2,7,"No",2,"No"
13015900,1949,4553,3,3,2014,NA,"No","Good","High",9.09,34,9,"No",1,"No"
16074500,1244,2000,3,2,1985,NA,"No","Fair","Low",33.3,100,6,"No",2,"No"
10355400,2560,4504,5,4.5,1973,NA,"No","Poor","Medium",8.98,63,8,"Yes",3,"No"
57616000,4002,9487,5,4,2004,2024,"Yes","Excellent","Premium",3.93,15.6,10,"Yes",4,"No"
3042000,1938,6361,2,2,1992,NA,"No","Fair","High",9.51,38.3,7,"No",0,"No"
3130500,1249,3203,2,1.5,1979,NA,"No","Fair","Low",26.25,74.8,3,"No",0,"No"
3108500,2076,6769,4,3,1965,NA,"No","Fair","Medium",19.92,43.4,6,"No",2,"No"
87412200,2607,6799,3,3.5,2014,2019,"Yes","Excellent","High",11.88,19.8,8,"Yes",4,"No"
7374800,2211,6655,5,4.5,1976,NA,"No","Fair","Medium",10.73,40.4,6,"No",2,"No"
67035300,3986,7153,4,4.5,1998,NA,"No","Fair","Premium",5.95,14.9,9,"Yes",3,"Yes"
7913200,1118,3268,1,1.5,1987,NA,"No","Good","Low",16.51,81.8,6,"No",1,"No"
1647700,1805,5896,4,2,1972,NA,"No","Poor","Medium",12.1,47.3,6,"No",2,"No"
1938300,1624,3933,2,2,1993,NA,"No","Fair","Medium",9.44,50.7,7,"No",1,"No"
2470900,961,2046,1,1.5,1937,NA,"No","Poor","Low",26.78,96.5,5,"No",0,"No"
2152900,1706,4349,2,1,2001,NA,"No","Good","Medium",24.77,62.8,5,"No",0,"No"
6019900,1473,3614,2,1,2006,2023,"Yes","Excellent","Medium",15.81,44.1,9,"No",2,"No"
5887200,877,2983,1,2,1976,NA,"No","Poor","Low",15.9,95.7,3,"No",2,"No"
3367300,807,2000,2,2,2000,NA,"No","Good","Medium",21.82,31.7,4,"No",1,"No"
34343600,2927,8487,3,2.5,2001,NA,"No","Good","Premium",4.95,23.9,9,"No",3,"No"
44479400,3527,7089,4,2,2014,2024,"Yes","Good","High",7.58,42.3,9,"Yes",4,"No"
13482200,1143,2363,3,2.5,1993,NA,"No","Fair","Low",38.4,71.9,8,"No",1,"No"
6733300,2326,6704,3,2,2005,NA,"No","Good","Medium",12.84,64.2,5,"Yes",2,"No"
7914000,1569,2680,3,3.5,1991,NA,"No","Good","Medium",16.65,61,7,"No",2,"No"
13319100,1867,3992,2,2,2000,2019,"Yes","Good","Medium",8.97,41.8,5,"Yes",3,"No"
8914900,2695,8382,5,3.5,2016,NA,"No","Fair","High",7.31,40.8,7,"No",3,"No"
369900600,3681,7324,6,5,2015,NA,"No","Good","Premium",2.73,24.6,9,"Yes",3,"No"
4123200,1674,2000,3,3,2015,NA,"No","Fair","Medium",21,38.4,6,"No",1,"No"
17742400,600,2000,1,1.5,1973,1983,"Yes","Excellent","Low",34.16,57,5,"No",2,"No"
16284800,1089,3008,1,1.5,1986,2012,"Yes","Good","Low",36.33,73.8,7,"No",2,"No"
340242400,3553,9164,6,4,2007,NA,"No","Good","Premium",2.27,24.3,9,"Yes",3,"No"
63332200,3392,9054,6,5.5,2011,2018,"Yes","Good","Premium",5.01,5.7,10,"Yes",3,"No"
22958700,2254,6240,5,3.5,1994,NA,"No","Good","Medium",18.4,31.8,6,"Yes",3,"No"
9185900,1664,4291,3,2,1998,2003,"Yes","Excellent","Medium",22.44,60.4,8,"No",1,"No"
3774100,1650,3373,4,3,1968,NA,"No","Fair","Medium",21.99,35.5,7,"No",1,"No"
279428000,3349,8773,5,3.5,2021,2024,"Yes","Excellent","Premium",4.31,16.6,9,"Yes",2,"No"
17694200,2031,5952,5,4.5,2017,2022,"Yes","Good","High",5.23,34.7,8,"No",0,"No"
7037200,1927,5632,2,2.5,1998,2019,"Yes","Excellent","Medium",16.46,60.5,8,"No",2,"No"
8896000,1625,6147,4,4.5,1970,NA,"No","Poor","Medium",16.63,56,9,"No",1,"No"
8196500,1458,2831,2,1,2007,2014,"Yes","Excellent","Medium",8.01,33.5,7,"No",2,"No"
16153900,1566,3882,4,2,2002,2024,"Yes","Good","Medium",24.61,45.9,5,"Yes",4,"No"
83023700,2792,5846,3,3,1999,2020,"Yes","Excellent","High",6.49,13.6,8,"Yes",3,"No"
29380800,2485,4675,5,4,2011,2024,"Yes","Good","High",8.5,17.9,9,"No",2,"No"
60895200,2521,7364,3,3,2016,2024,"Yes","Excellent","High",7.91,15.3,8,"No",3,"No"
21041400,2247,5457,3,2.5,1980,1986,"Yes","Excellent","Medium",14.72,21.5,7,"No",0,"No"
18198600,1939,6868,4,2.5,2008,2024,"Yes","Good","Medium",9.92,28.2,7,"No",2,"No"
175310400,4189,6024,5,3.5,2000,2008,"Yes","Excellent","Premium",5.64,26.4,10,"Yes",3,"No"
4476800,2017,5676,3,1.5,1981,NA,"No","Good","Medium",25,57.2,6,"No",1,"No"
41646800,2553,8378,5,4,1987,2009,"Yes","Excellent","High",8.28,40.6,8,"Yes",3,"No"
1820400,1553,4575,2,1.5,1964,NA,"No","Fair","Medium",16.06,86.1,7,"No",0,"No"
5240500,1221,3505,3,4,1958,NA,"No","Fair","Low",16.09,70.1,5,"No",0,"No"
16329900,1675,5019,4,3.5,1997,2009,"Yes","Good","Medium",12.77,36.6,8,"No",0,"No"
24792600,1546,4280,3,2.5,1983,1993,"Yes","Excellent","High",11.35,42.7,8,"No",2,"No"
5153600,1300,3325,3,1,2007,2024,"Yes","Excellent","Medium",16.58,51.9,5,"No",1,"No"
85447500,2062,3250,5,5,2015,2024,"Yes","Good","High",11.79,41.1,8,"No",0,"No"
10550600,2886,4847,5,3.5,1969,NA,"No","Fair","Medium",9.58,55.1,6,"Yes",3,"No"
2784900,1747,2821,2,2,1968,NA,"No","Fair","Medium",16.11,59.4,7,"No",2,"No"
3834300,1506,3953,3,1.5,1969,NA,"No","Poor","Low",25.04,83.2,4,"No",0,"No"
26609900,2557,9681,5,4,1987,NA,"No","Good","High",5.85,21.4,8,"Yes",3,"No"
118051200,3455,8662,5,3.5,2000,2005,"Yes","Good","Premium",1.02,18.2,9,"Yes",4,"No"
5186100,1977,6277,3,2,2006,NA,"No","Good","Medium",9.47,34.1,7,"No",1,"No"
5395800,914,2106,3,2,1973,NA,"No","Poor","Low",23.66,80.4,6,"No",0,"No"
33547400,2242,3329,4,3,2002,NA,"No","Good","Premium",2.8,14.5,9,"Yes",3,"No"
3838000,1222,2000,2,1.5,1937,NA,"No","Poor","Low",24.02,63,5,"No",2,"No"
4479200,1801,7127,3,3,2006,NA,"No","Good","Medium",11.65,43.9,7,"No",1,"No"
5675700,1278,2375,2,1.5,1975,NA,"No","Fair","Low",18.38,66.5,4,"No",1,"No"
5217100,1462,2000,4,3.5,2004,NA,"No","Good","Medium",19.99,72.6,6,"No",1,"No"
4641000,984,3236,2,2,1951,NA,"No","Fair","Low",35.61,94.4,2,"No",2,"No"
5289600,1133,4054,2,2.5,1934,NA,"No","Fair","Low",20.26,65,4,"No",0,"No"
12408300,1551,6518,2,2,2002,NA,"No","Good","High",11.06,43.3,8,"Yes",3,"No"
24640100,3408,7124,5,3.5,1998,NA,"No","Fair","High",8.02,38.8,9,"Yes",3,"No"
9244500,2121,6226,3,3,2015,NA,"No","Fair","High",3.03,38.4,8,"No",0,"No"
11011700,1330,2630,2,2,1976,1987,"Yes","Excellent","Medium",10.3,44.5,7,"No",1,"No"
31238200,2689,7902,3,2,2010,2017,"Yes","Good","High",8.27,28.3,8,"Yes",3,"No"
22959700,2702,6973,4,2.5,2017,2024,"Yes","Excellent","High",6.7,34.2,9,"No",2,"No"
4344900,600,2012,1,1,1986,NA,"No","Fair","Low",18.3,65.8,4,"No",2,"No"
27788100,2570,4066,5,3,2023,2024,"Yes","Excellent","High",9.28,38.3,7,"No",2,"No"
11023200,2635,5387,3,3,1994,2022,"Yes","Good","High",8.01,35.4,8,"No",3,"No"
61078700,3640,7307,6,4.5,2018,2024,"Yes","Excellent","Premium",5.23,5.7,8,"Yes",4,"No"
9006600,2959,9321,4,2.5,1988,NA,"No","Fair","Medium",9.96,56.8,6,"Yes",4,"No"
12376200,1986,4525,3,2.5,2005,2024,"Yes","Excellent","Medium",12.07,57.7,5,"Yes",3,"No"
26191600,2192,6171,5,4,2010,NA,"No","Good","High",5.16,28.8,8,"No",1,"No"
8303200,2634,4570,3,4,1985,NA,"No","Fair","Medium",9.06,41.9,6,"Yes",3,"No"
81595900,3283,2264,5,4.5,2005,2021,"Yes","Excellent","High",5.95,57.7,7,"Yes",2,"No"
1448900,1783,2724,4,2.5,1971,NA,"No","Poor","Medium",15.04,37.9,7,"No",0,"No"
11744300,1347,3244,3,2.5,1978,NA,"No","Poor","Low",39.99,90.3,6,"No",1,"No"
12503900,1731,3696,4,3,1993,2009,"Yes","Good","Medium",16.51,69.4,5,"No",1,"No"
24192600,2284,8174,5,5,2013,2022,"Yes","Good","Medium",9.7,16.6,6,"No",0,"No"
36965500,2089,4872,5,3.5,1980,2001,"Yes","Excellent","High",6.01,32.1,7,"Yes",2,"No"
41177300,4453,15047,4,3.5,2024,NA,"No","Fair","Premium",2.98,31.4,8,"Yes",4,"No"
40943600,2534,5748,3,3.5,2015,2024,"Yes","Excellent","Premium",5.11,20.5,10,"Yes",2,"No"
2374200,1819,4036,2,2,1974,NA,"No","Fair","Medium",12.31,33.7,6,"No",2,"No"
2718200,1136,2047,3,2.5,1951,NA,"No","Fair","Low",15.06,81.1,4,"No",1,"No"
2651500,2239,5594,4,2.5,1969,NA,"No","Fair","Medium",8.5,77.7,7,"No",2,"No"
15475000,1579,4867,4,3,2000,NA,"No","Good","Low",25.33,86.6,7,"Yes",4,"No"
25644800,1265,4978,3,2,1975,NA,"No","Fair","Low",25.94,73.2,5,"Yes",3,"No"
3115100,1709,2182,4,3.5,1974,NA,"No","Poor","Medium",20.3,68.7,7,"No",0,"No"
15880000,1025,2000,1,1.5,1997,NA,"No","Good","Low",39.28,76.3,5,"Yes",3,"No"
9363800,2063,6055,5,3.5,1993,NA,"No","Fair","High",10.95,22.9,8,"No",2,"No"
106506600,3091,9063,6,4.5,2004,2011,"Yes","Excellent","Premium",1.18,16.6,9,"Yes",2,"No"
38538200,2783,5617,4,4.5,2014,2019,"Yes","Excellent","Medium",24.43,60.8,5,"No",3,"No"
27932300,1414,2414,4,2.5,2004,2009,"Yes","Good","Medium",18.53,57.3,5,"Yes",2,"No"
5298600,859,2180,2,2,2013,2024,"Yes","Excellent","Medium",12.85,52,5,"No",1,"No"
5540600,1860,4051,3,2.5,2003,NA,"No","Good","High",4.8,39.9,8,"No",0,"No"
18901000,1274,4478,4,3.5,1945,NA,"No","Fair","Low",38.59,73.3,7,"Yes",3,"No"
19980900,1434,2823,4,3,1991,NA,"No","Fair","Low",21.68,78.6,7,"No",1,"No"
22659000,3341,6402,6,4.5,1988,NA,"No","Fair","Medium",11.83,58,6,"Yes",2,"No"
21566800,2750,3921,4,4,2013,2024,"Yes","Excellent","High",4.57,32.4,9,"No",1,"Yes"
7340400,1754,3561,3,2.5,2015,2024,"Yes","Good","Medium",17.91,66.6,7,"No",1,"No"
50938600,2046,7129,3,2.5,2022,2024,"Yes","Excellent","High",5.15,28.6,9,"Yes",3,"No"
4814100,2039,6890,5,4,1991,NA,"No","Fair","Medium",15.62,54.1,6,"No",0,"No"
17066600,1592,5327,4,4.5,1994,2016,"Yes","Good","Medium",10.32,76.9,5,"No",1,"No"
3494700,1796,3829,4,2.5,1969,NA,"No","Fair","Medium",15.78,39.4,7,"No",2,"No"
5101200,1450,2151,3,2.5,1985,NA,"No","Good","Medium",10.51,39.9,5,"No",1,"Yes"
4517000,1494,2945,4,3,2013,2024,"Yes","Good","Medium",14,25.9,6,"No",0,"No"
36702000,2218,6616,5,4,1991,NA,"No","Good","Medium",15.2,56,7,"Yes",2,"No"
2985300,1879,4518,3,2,1977,NA,"No","Fair","Medium",23.74,37.9,7,"No",0,"No"
35532300,3008,9988,4,3.5,2006,NA,"No","Good","High",7.88,25.3,9,"Yes",3,"No"
2055600,1474,4602,4,2.5,1981,NA,"No","Fair","Medium",16.63,65.1,7,"No",1,"No"
7949200,1909,5536,3,2,2020,2024,"Yes","Good","High",9,33.4,7,"No",0,"No"
11722300,2278,5064,5,3.5,1996,NA,"No","Fair","High",4.97,20,9,"No",2,"No"
29189600,1436,3606,4,3.5,1968,1982,"Yes","Excellent","Low",31.89,60.7,6,"No",1,"No"
3763000,710,2550,1,2.5,1947,NA,"No","Poor","Low",35.44,78.8,4,"No",0,"No"
20118200,2308,3737,3,2,2021,2024,"Yes","Excellent","High",8.19,35,8,"No",0,"No"
765943700,4247,12610,6,5.5,2008,NA,"No","Good","Premium",5.36,25.8,10,"Yes",2,"No"
1814200,1253,2680,2,1.5,1987,NA,"No","Fair","Medium",11.19,51.8,4,"No",2,"No"
8241000,1609,3873,4,3,1966,NA,"No","Fair","Low",22.6,66.6,4,"No",0,"No"
21296300,1669,4783,3,1.5,1953,NA,"No","Poor","Low",34.32,46.7,3,"Yes",3,"No"
62344700,4360,10866,5,3.5,2017,NA,"No","Good","Premium",4.88,20,9,"Yes",3,"No"
37634900,2785,8003,4,3.5,1988,2015,"Yes","Good","High",5.05,22.9,7,"No",3,"No"
4303700,1780,5042,3,1.5,1954,NA,"No","Poor","Low",20.57,81.1,5,"No",2,"No"
21745800,1139,3983,2,3,1967,1982,"Yes","Excellent","Medium",21.61,55.1,6,"Yes",4,"No"
12100500,1155,2077,1,1.5,1993,NA,"No","Good","Low",25.19,77.9,4,"No",2,"No"
11527100,1010,3826,3,2.5,1989,2019,"Yes","Excellent","Medium",21.5,36.8,8,"No",1,"No"
6535500,2166,5076,3,3,1980,NA,"No","Fair","Medium",17.06,51.3,6,"Yes",3,"No"
14587600,1434,4206,3,2.5,1990,NA,"No","Fair","Low",37.58,65.1,6,"No",1,"No"
22672200,978,3495,3,2,1999,2024,"Yes","Excellent","Low",28.6,61.2,7,"No",1,"No"
2474600,1637,2000,4,2.5,1965,NA,"No","Fair","Medium",16.73,34.6,7,"No",2,"No"
5759500,1735,2136,2,2,1990,NA,"No","Fair","Medium",24.51,44.2,7,"Yes",3,"No"
7166700,1082,4102,2,2,1973,NA,"No","Fair","Low",34.03,46,5,"No",2,"No"
7820800,600,2000,1,1,1993,2010,"Yes","Excellent","Low",29.43,89.4,5,"No",0,"No"
5855900,2387,5616,5,4.5,1991,NA,"No","Fair","Medium",16.29,43.3,5,"No",1,"No"
2458000,2117,7961,4,2,1963,NA,"No","Poor","Medium",15.29,41,4,"No",1,"No"
14128900,2479,8575,3,2.5,2009,NA,"No","Good","Medium",16.35,47.2,7,"Yes",3,"No"
232768200,4150,6003,5,3.5,2021,2024,"Yes","Excellent","Premium",4.35,16.5,8,"Yes",3,"No"
28521200,1675,5611,4,4,2014,2024,"Yes","Excellent","Medium",24.33,35.3,7,"No",2,"No"
4006800,841,3174,1,1,1968,NA,"No","Fair","Low",19.49,96.8,6,"No",2,"No"
7536200,2259,4763,3,3,2005,2024,"Yes","Excellent","Medium",13.05,58.6,6,"No",2,"No"
27974800,2176,4463,5,3.5,1967,1995,"Yes","Excellent","Medium",20.84,48.4,8,"Yes",2,"No"
10419200,1896,4297,4,4,2010,NA,"No","Fair","Medium",17.24,48,4,"No",1,"No"
17191800,2760,7866,4,4,1982,NA,"No","Fair","High",7.81,30.3,9,"No",3,"No"
9540900,2134,5579,4,4,1976,NA,"No","Poor","Medium",12.23,55.6,6,"Yes",3,"No"
9789100,1962,5823,2,2.5,1987,NA,"No","Good","Medium",15.9,55.4,7,"Yes",3,"No"
68058700,2319,4405,5,5,1986,1998,"Yes","Excellent","Medium",19.18,34.4,6,"No",2,"Yes"
41476800,1687,6022,2,1,1966,1986,"Yes","Excellent","Low",28.93,83.4,7,"No",2,"No"
